id,city,riqi,temperature_h,temperature_l,weather,wind_direction,E,S,W,N,wind_power,min_wind_power,max_wind_power
24554,成都,2015/12/8,13,9,小雨~多云,西北风,0,0,1,1,小于3级,0,3
24555,成都,2015/12/9,14,8,多云,东北风,1,0,0,1,小于3级,0,3
24556,成都,2015/12/10,14,10,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24557,成都,2015/12/11,12,9,小雨,东北风,1,0,0,1,小于3级,0,3
24558,成都,2015/12/12,11,9,小雨,东北风,1,0,0,1,小于3级,0,3
24559,成都,2015/12/13,11,7,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24560,成都,2015/12/14,8,3,阴,西北风,0,0,1,1,小于3级,0,3
24561,成都,2015/12/15,9,3,阴,西北风,0,0,1,1,小于3级,0,3
24562,成都,2015/12/16,11,0,晴~多云,西北风,0,0,1,1,小于3级,0,3
24563,成都,2015/12/17,10,-1,多云~阴,东北风,1,0,0,1,小于3级,0,3
24564,成都,2015/12/18,8,4,小雨,西南风,0,1,1,0,小于3级,0,3
24565,成都,2015/12/19,8,3,阴~晴,西南风,0,1,1,0,小于3级,0,3
24566,成都,2015/12/20,9,4,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24567,成都,2015/12/21,10,3,多云~晴,西北风,0,0,1,1,小于3级,0,3
24568,成都,2015/12/22,10,2,晴,西北风,0,0,1,1,小于3级,0,3
24569,成都,2015/12/23,10,6,多云~阴,西北风,0,0,1,1,小于3级,0,3
24570,成都,2015/12/24,11,3,多云~阴,西北风,0,0,1,1,小于3级,0,3
24571,成都,2015/12/25,12,1,晴~多云,南风,0,1,0,0,小于3级,0,3
24572,成都,2015/12/26,12,1,晴,西北风,0,0,1,1,小于3级,0,3
24573,成都,2015/12/27,13,4,晴~多云,西南风,0,1,1,0,小于3级,0,3
24574,成都,2015/12/28,11,2,多云,东北风,1,0,0,1,小于3级,0,3
24575,成都,2015/12/29,11,4,阴~多云,西北风,0,0,1,1,小于3级,0,3
24576,成都,2015/12/30,13,5,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24577,成都,2015/12/31,12,6,多云~小雨,东北风,1,0,0,1,小于3级,0,3
24578,成都,2016/1/1,13,4,晴,西北风,0,0,1,1,小于3级,0,3
24579,成都,2016/1/2,14,5,晴~多云,东南风,1,1,0,0,小于3级,0,3
24580,成都,2016/1/3,12,5,阴,东南风,1,1,0,0,小于3级,0,3
24581,成都,2016/1/4,15,1,晴,西北风,0,0,1,1,小于3级,0,3
24582,成都,2016/1/5,13,6,晴~阴,西北风,0,0,1,1,小于3级,0,3
24583,成都,2016/1/6,11,6,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24584,成都,2016/1/7,12,5,阴,西北风,0,0,1,1,小于3级,0,3
24585,成都,2016/1/8,8,5,阴~小雨,南风,0,1,0,0,小于3级,0,3
24586,成都,2016/1/9,8,4,小雨,西北风,0,0,1,1,小于3级,0,3
24587,成都,2016/1/10,10,5,小雨~阴,西北风,0,0,1,1,小于3级,0,3
24588,成都,2016/1/11,10,5,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24589,成都,2016/1/12,9,5,小雨,东北风,1,0,0,1,小于3级,0,3
24590,成都,2016/1/13,8,4,小雨,西北风,0,0,1,1,小于3级,0,3
24591,成都,2016/1/14,9,3,小雨~晴,西南风,0,1,1,0,小于3级,0,3
24592,成都,2016/1/15,11,3,多云~小雨,东北风,1,0,0,1,小于3级,0,3
24593,成都,2016/1/16,11,1,阴~多云,西北风,0,0,1,1,小于3级,0,3
24594,成都,2016/1/17,13,2,晴~阴,东北风,1,0,0,1,小于3级,0,3
24595,成都,2016/1/18,10,7,阴,西北风,0,0,1,1,小于3级,0,3
24596,成都,2016/1/19,10,6,小雨,东北风,1,0,0,1,小于3级,0,3
24597,成都,2016/1/20,8,3,小雨,西北风,0,0,1,1,小于3级,0,3
24598,成都,2016/1/21,8,3,小雨,西南风,0,1,1,0,小于3级,0,3
24599,成都,2016/1/22,5,-1,小雨~雨夹雪,东北风,1,0,0,1,小于3级,0,3
24600,成都,2016/1/23,3,-3,阴,西南风,0,1,1,0,小于3级,0,3
24601,成都,2016/1/24,4,-5,多云~晴,西南风,0,1,1,0,小于3级,0,3
24602,成都,2016/1/25,6,-4,多云,西北风,0,0,1,1,小于3级,0,3
24603,成都,2016/1/26,6,1,阴~多云,南风,0,1,0,0,小于3级,0,3
24604,成都,2016/1/27,8,1,晴~多云,东南风,1,1,0,0,小于3级,0,3
24605,成都,2016/1/28,8,1,阴~晴,西北风,0,0,1,1,小于3级,0,3
24606,成都,2016/1/29,9,1,晴,东北风,1,0,0,1,小于3级,0,3
24607,成都,2016/1/30,9,5,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24608,成都,2016/1/31,8,3,阴~小雨,东南风,1,1,0,0,小于3级,0,3
24609,成都,2016/2/1,8,2,阴,西北风,0,0,1,1,小于3级,0,3
24610,成都,2016/2/2,9,2,小雨,东北风,1,0,0,1,小于3级,0,3
24611,成都,2016/2/3,6,3,小雨~阴,东北风,1,0,0,1,小于3级,0,3
24612,成都,2016/2/4,11,3,多云,东南风,1,1,0,0,小于3级,0,3
24613,成都,2016/2/5,10,2,阴~多云,西南风,0,1,1,0,小于3级,0,3
24614,成都,2016/2/6,13,0,多云~晴,西南风,0,1,1,0,小于3级,0,3
24615,成都,2016/2/7,14,0,晴,西北风,0,0,1,1,小于3级,0,3
24616,成都,2016/2/8,14,3,晴~多云,西北风,0,0,1,1,小于3级,0,3
24617,成都,2016/2/9,15,3,多云,东北风,1,0,0,1,小于3级,0,3
24618,成都,2016/2/10,15,6,晴,西北风,0,0,1,1,小于3级,0,3
24619,成都,2016/2/11,16,6,晴~多云,西南风,0,1,1,0,小于3级,0,3
24620,成都,2016/2/12,18,8,多云~阴,东北风,1,0,0,1,小于3级,0,3
24621,成都,2016/2/13,12,3,多云~阴,西南风,0,1,1,0,小于3级,0,3
24622,成都,2016/2/14,7,0,小雨~多云,南风,0,1,0,0,小于3级,0,3
24623,成都,2016/2/15,9,0,多云~晴,西北风,0,0,1,1,小于3级,0,3
24624,成都,2016/2/16,11,3,晴~多云,西南风,0,1,1,0,小于3级,0,3
24625,成都,2016/2/17,11,1,多云~晴,西北风,0,0,1,1,小于3级,0,3
24626,成都,2016/2/18,13,2,晴~多云,东北风,1,0,0,1,小于3级,0,3
24627,成都,2016/2/19,15,3,多云,东北风,1,0,0,1,小于3级,0,3
24628,成都,2016/2/20,15,5,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24629,成都,2016/2/21,10,5,阴~小雨,西南风,0,1,1,0,小于3级,0,3
24630,成都,2016/2/22,13,5,多云~小雨,西南风,0,1,1,0,小于3级,0,3
24631,成都,2016/2/23,9,3,小雨,西南风,0,1,1,0,小于3级,0,3
24632,成都,2016/2/24,11,5,小雨,西北风,0,0,1,1,小于3级,0,3
24633,成都,2016/2/25,13,6,多云~阴,西南风,0,1,1,0,小于3级,0,3
24634,成都,2016/2/26,17,3,晴,西北风,0,0,1,1,小于3级,0,3
24635,成都,2016/2/27,18,6,晴,西北风,0,0,1,1,小于3级,0,3
24636,成都,2016/2/28,19,6,晴,西北风,0,0,1,1,小于3级,0,3
24637,成都,2016/2/29,20,5,晴,西北风,0,0,1,1,小于3级,0,3
24638,成都,2016/3/1,21,7,晴,西北风,0,0,1,1,小于3级,0,3
24639,成都,2016/3/2,19,8,阴~多云,西北风,0,0,1,1,小于3级,0,3
24640,成都,2016/3/3,22,6,晴~多云,西南风,0,1,1,0,小于3级,0,3
24641,成都,2016/3/4,22,10,多云,西北风,0,0,1,1,小于3级,0,3
24642,成都,2016/3/5,23,10,晴~多云,东北风,1,0,0,1,小于3级,0,3
24643,成都,2016/3/6,23,12,多云,东北风,1,0,0,1,小于3级,0,3
24644,成都,2016/3/7,20,14,阴~小雨,南风,0,1,0,0,小于3级,0,3
24645,成都,2016/3/8,20,10,小雨,西北风,0,0,1,1,小于3级,0,3
24646,成都,2016/3/9,13,6,小雨,东北风,1,0,0,1,小于3级,0,3
24647,成都,2016/3/10,12,6,阴,西南风,0,1,1,0,小于3级,0,3
24648,成都,2016/3/11,13,6,阴~多云,西北风,0,0,1,1,小于3级,0,3
24649,成都,2016/3/12,14,7,小雨~多云,西南风,0,1,1,0,小于3级,0,3
24650,成都,2016/3/13,16,6,多云,西北风,0,0,1,1,小于3级,0,3
24651,成都,2016/3/14,15,8,阴,西北风,0,0,1,1,小于3级,0,3
24652,成都,2016/3/15,17,10,多云,东北风,1,0,0,1,小于3级,0,3
24653,成都,2016/3/16,18,9,小雨,西北风,0,0,1,1,小于3级,0,3
24654,成都,2016/3/17,19,11,小雨~多云,西风,0,0,1,0,小于3级,0,3
24655,成都,2016/3/18,23,7,晴,西北风,0,0,1,1,小于3级,0,3
24656,成都,2016/3/19,21,11,多云,东北风,1,0,0,1,小于3级,0,3
24657,成都,2016/3/20,21,13,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24658,成都,2016/3/21,16,13,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
24659,成都,2016/3/22,15,11,小雨~中雨,西北风,0,0,1,1,小于3级,0,3
24660,成都,2016/3/23,15,10,小雨,西北风,0,0,1,1,小于3级,0,3
24661,成都,2016/3/24,16,9,小雨~阴,西北风,0,0,1,1,小于3级,0,3
24662,成都,2016/3/25,18,11,阴,东北风,1,0,0,1,小于3级,0,3
24663,成都,2016/3/26,16,8,阴~多云,西南风,0,1,1,0,小于3级,0,3
24664,成都,2016/3/27,19,10,阴,西南风,0,1,1,0,小于3级,0,3
24665,成都,2016/3/28,21,12,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24666,成都,2016/3/29,18,10,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24667,成都,2016/3/30,21,10,晴~多云,东南风,1,1,0,0,小于3级,0,3
24668,成都,2016/3/31,23,13,阴~晴,东北风,1,0,0,1,小于3级,0,3
24669,成都,2016/4/1,23,12,多云,西北风,0,0,1,1,小于3级,0,3
24670,成都,2016/4/2,24,13,阴~晴,西南风,0,1,1,0,小于3级,0,3
24671,成都,2016/4/3,27,15,晴~多云,西南风,0,1,1,0,小于3级,0,3
24672,成都,2016/4/4,26,15,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24673,成都,2016/4/5,23,16,小雨,西南风,0,1,1,0,小于3级,0,3
24674,成都,2016/4/6,21,13,小雨~阴,西北风,0,0,1,1,小于3级,0,3
24675,成都,2016/4/7,25,15,阴~中雨,西北风,0,0,1,1,小于3级,0,3
24676,成都,2016/4/8,22,15,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
24677,成都,2016/4/9,23,14,小雨,东南风,1,1,0,0,小于3级,0,3
24678,成都,2016/4/10,25,15,多云,西北风,0,0,1,1,小于3级,0,3
24679,成都,2016/4/11,25,15,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24680,成都,2016/4/12,24,16,小雨,西北风,0,0,1,1,小于3级,0,3
24681,成都,2016/4/13,23,16,小雨,东北风,1,0,0,1,小于3级,0,3
24682,成都,2016/4/14,22,15,阴~小雨,东南风,1,1,0,0,小于3级,0,3
24683,成都,2016/4/15,22,13,中雨,西北风,0,0,1,1,小于3级,0,3
24684,成都,2016/4/16,24,12,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24685,成都,2016/4/17,20,11,小雨~晴,南风,0,1,0,0,小于3级,0,3
24686,成都,2016/4/18,24,12,晴,西北风,0,0,1,1,小于3级,0,3
24687,成都,2016/4/19,24,14,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24688,成都,2016/4/20,27,14,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24689,成都,2016/4/21,21,14,小雨,西南风,0,1,1,0,小于3级,0,3
24690,成都,2016/4/22,21,14,阴~多云,西北风,0,0,1,1,小于3级,0,3
24691,成都,2016/4/23,23,14,阴~小雨,西南风,0,1,1,0,小于3级,0,3
24692,成都,2016/4/24,23,14,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24693,成都,2016/4/25,22,14,小雨,西北风,0,0,1,1,小于3级,0,3
24694,成都,2016/4/26,25,12,阴~多云,西北风,0,0,1,1,小于3级,0,3
24695,成都,2016/4/27,26,15,多云~阴,西北风,0,0,1,1,小于3级,0,3
24696,成都,2016/4/28,28,15,多云~阴,西南风,0,1,1,0,小于3级,0,3
24697,成都,2016/4/29,24,16,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24698,成都,2016/4/30,25,16,小雨~晴,南风,0,1,0,0,小于3级,0,3
24699,成都,2016/5/1,29,16,多云,东北风,1,0,0,1,小于3级,0,3
24700,成都,2016/5/2,29,18,多云,东北风,1,0,0,1,小于3级,0,3
24701,成都,2016/5/3,30,18,多云,西北风,0,0,1,1,小于3级,0,3
24702,成都,2016/5/4,30,19,多云~晴,西北风,0,0,1,1,小于3级,0,3
24703,成都,2016/5/5,33,22,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24704,成都,2016/5/6,27,19,中雨,西北风,0,0,1,1,小于3级,0,3
24705,成都,2016/5/7,22,16,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
24706,成都,2016/5/8,21,14,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24707,成都,2016/5/9,28,15,多云~晴,东北风,1,0,0,1,小于3级,0,3
24708,成都,2016/5/10,30,18,晴,东南风,1,1,0,0,小于3级,0,3
24709,成都,2016/5/11,33,19,晴,西南风,0,1,1,0,小于3级,0,3
24710,成都,2016/5/12,25,16,中雨~小雨,西北风,0,0,1,1,小于3级,0,3
24711,成都,2016/5/13,24,16,多云~小雨,东北风,1,0,0,1,小于3级,0,3
24712,成都,2016/5/14,20,15,小雨,西南风,0,1,1,0,小于3级,0,3
24713,成都,2016/5/15,25,12,多云~阴,西北风,0,0,1,1,小于3级,0,3
24714,成都,2016/5/16,25,15,多云,西北风,0,0,1,1,小于3级,0,3
24715,成都,2016/5/17,26,17,阴~多云,西北风,0,0,1,1,小于3级,0,3
24716,成都,2016/5/18,27,18,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24717,成都,2016/5/19,26,17,多云,东北风,1,0,0,1,小于3级,0,3
24718,成都,2016/5/20,27,18,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24719,成都,2016/5/21,25,18,小雨~中雨,西北风,0,0,1,1,小于3级,0,3
24720,成都,2016/5/22,21,16,大雨~中雨,东北风,1,0,0,1,小于3级,0,3
24721,成都,2016/5/23,24,15,多云~阴,西南风,0,1,1,0,小于3级,0,3
24722,成都,2016/5/24,27,18,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24723,成都,2016/5/25,20,15,中雨~小雨,东北风,1,0,0,1,小于3级,0,3
24724,成都,2016/5/26,21,14,小雨~阴,西南风,0,1,1,0,小于3级,0,3
24725,成都,2016/5/27,22,16,阴~多云,南风,0,1,0,0,小于3级,0,3
24726,成都,2016/5/28,25,16,多云,西北风,0,0,1,1,小于3级,0,3
24727,成都,2016/5/29,28,19,多云~小雨,东北风,1,0,0,1,小于3级,0,3
24728,成都,2016/5/30,28,20,小雨,西北风,0,0,1,1,小于3级,0,3
24729,成都,2016/5/31,30,21,多云~阴,西南风,0,1,1,0,小于3级,0,3
24730,成都,2016/6/1,30,21,小雨~中雨,西南风,0,1,1,0,小于3级,0,3
24731,成都,2016/6/2,29,18,小雨~阴,西南风,0,1,1,0,小于3级,0,3
24732,成都,2016/6/3,31,20,多云~晴,西北风,0,0,1,1,小于3级,0,3
24733,成都,2016/6/4,32,20,小雨~晴,东北风,1,0,0,1,小于3级,0,3
24734,成都,2016/6/5,29,23,晴,东南风,1,1,0,0,小于3级,0,3
24735,成都,2016/6/6,32,21,阴~小雨,西北风,0,0,1,1,小于3级,0,3
24736,成都,2016/6/7,32,22,晴~多云,西南风,0,1,1,0,小于3级,0,3
24737,成都,2016/6/8,31,19,阴~小雨,东北风,1,0,0,1,小于3级,0,3
24738,成都,2016/6/9,26,19,小雨~阴,西南风,0,1,1,0,小于3级,0,3
24739,成都,2016/6/10,28,19,小雨~阴,西南风,0,1,1,0,小于3级,0,3
24740,成都,2016/6/11,31,20,多云,西南风,0,1,1,0,小于3级,0,3
24741,成都,2016/6/12,32,21,多云~阴,西南风,0,1,1,0,小于3级,0,3
24742,成都,2016/6/13,32,22,阴,西北风,0,0,1,1,小于3级,0,3
24743,成都,2016/6/14,32,20,阴~小雨,东南风,1,1,0,0,小于3级,0,3
24744,成都,2016/6/15,28,20,阴~晴,西北风,0,0,1,1,小于3级,0,3
24745,成都,2016/6/16,31,20,晴,西北风,0,0,1,1,小于3级,0,3
24746,成都,2016/6/17,29,21,晴~多云,西北风,0,0,1,1,小于3级,0,3
24747,成都,2016/6/18,29,24,多云~大雨,西北风,0,0,1,1,小于3级,0,3
24748,成都,2016/6/19,29,22,多云~晴,东南风,1,1,0,0,小于3级,0,3
24749,成都,2016/6/20,29,23,多云~小雨,西北风,0,0,1,1,小于3级,0,3
24750,成都,2016/6/21,31,24,小雨,西南风,0,1,1,0,小于3级,0,3
24751,成都,2016/6/22,29,24,大雨~小雨,南风,0,1,0,0,1-2级,1,2
24752,成都,2016/6/23,30,23,大雨~阴,西北风,0,0,1,1,小于3级,0,3
24753,成都,2016/6/24,30,20,阴~小雨,南风,0,1,0,0,小于3级,0,3
24754,成都,2016/6/25,28,20,小雨,东南风,1,1,0,0,小于3级,0,3
24755,成都,2016/6/26,26,21,中雨,南风,0,1,0,0,小于3级,0,3
24756,成都,2016/6/27,28,20,阴~小雨,西南风,0,1,1,0,小于3级,0,3
24757,成都,2016/6/28,32,21,多云,东南风,1,1,0,0,小于3级,0,3
24758,成都,2016/6/29,32,22,晴~大雨,西北风,0,0,1,1,小于3级,0,3
24759,成都,2016/6/30,26,21,小雨~多云,东南风,1,1,0,0,小于3级,0,3
24791,成都,2016/8/1,33,23,小雨,南风,0,1,0,0,1级,1,1
24792,成都,2016/8/2,32,22,多云,南风,0,1,0,0,1级,1,1
24793,成都,2016/8/3,30,22,小雨,东南风,1,1,0,0,1级,1,1
24794,成都,2016/8/4,32,21,多云,南风,0,1,0,0,1级,1,1
24795,成都,2016/8/5,31,22,小雨,东北风,1,0,0,1,1级,1,1
24796,成都,2016/8/6,32,23,小雨,东北风,1,0,0,1,1级,1,1
24797,成都,2016/8/7,31,22,小雨,东风,1,0,0,0,1级,1,1
24798,成都,2016/8/8,30,22,阵雨,西风,0,0,1,0,1级,1,1
24799,成都,2016/8/9,32,22,小雨,西北风,0,0,1,1,1级,1,1
24800,成都,2016/8/10,31,22,多云,东北风,1,0,0,1,1级,1,1
24801,成都,2016/8/11,34,23,多云,西南风,0,1,1,0,1级,1,1
24802,成都,2016/8/12,34,24,小雨,东风,1,0,0,0,1级,1,1
24803,成都,2016/8/13,34,23,阵雨,东风,1,0,0,0,1级,1,1
24804,成都,2016/8/14,34,25,阵雨,东风,1,0,0,0,1级,1,1
24805,成都,2016/8/15,33,24,阵雨,西风,0,0,1,0,1级,1,1
24806,成都,2016/8/16,33,24,多云,东风,1,0,0,0,1级,1,1
24807,成都,2016/8/17,34,25,阴,南风,0,1,0,0,1级,1,1
24808,成都,2016/8/18,34,23,多云,西风,0,0,1,0,1级,1,1
24809,成都,2016/8/19,34,23,晴,南风,0,1,0,0,1级,1,1
24810,成都,2016/8/20,34,24,阴,东风,1,0,0,0,1级,1,1
24811,成都,2016/8/21,34,25,阴,南风,0,1,0,0,1级,1,1
24812,成都,2016/8/22,34,25,阵雨,东北风,1,0,0,1,1级,1,1
24813,成都,2016/8/23,34,25,阵雨,东北风,1,0,0,1,1级,1,1
24814,成都,2016/8/24,36,25,阵雨,西北风,0,0,1,1,1级,1,1
24815,成都,2016/8/25,34,22,阴,北风,0,0,0,1,1级,1,1
24816,成都,2016/8/26,30,22,阴,北风,0,0,0,1,1级,1,1
24817,成都,2016/8/27,29,21,多云,北风,0,0,0,1,1级,1,1
24818,成都,2016/8/28,30,22,多云,北风,0,0,0,1,1级,1,1
24819,成都,2016/8/29,24,20,小雨,西北风,0,0,1,1,1级,1,1
24820,成都,2016/8/30,26,18,小雨,东风,1,0,0,0,1级,1,1
24821,成都,2016/8/31,26,19,小雨,南风,0,1,0,0,1级,1,1
24822,成都,2016/9/1,29,17,阴,东北风,1,0,0,1,1级,1,1
24823,成都,2016/9/2,30,20,多云,东南风,1,1,0,0,1级,1,1
24824,成都,2016/9/3,27,20,小雨,西南风,0,1,1,0,1级,1,1
24825,成都,2016/9/4,24,20,阴,南风,0,1,0,0,1级,1,1
24826,成都,2016/9/5,22,19,小雨,东北风,1,0,0,1,1级,1,1
24827,成都,2016/9/6,27,19,阴,西南风,0,1,1,0,1级,1,1
24828,成都,2016/9/7,25,20,阴,东风,1,0,0,0,1级,1,1
24829,成都,2016/9/8,25,19,多云,西南风,0,1,1,0,1级,1,1
24830,成都,2016/9/9,29,20,多云,南风,0,1,0,0,1级,1,1
24831,成都,2016/9/10,29,18,多云,东北风,1,0,0,1,1级,1,1
24832,成都,2016/9/11,32,19,多云,东北风,1,0,0,1,1级,1,1
24833,成都,2016/9/12,28,19,阴,东北风,1,0,0,1,1级,1,1
24834,成都,2016/9/13,25,19,小雨,西南风,0,1,1,0,1级,1,1
24835,成都,2016/9/14,21,18,中雨,北风,0,0,0,1,1级,1,1
24836,成都,2016/9/15,28,18,多云,西南风,0,1,1,0,1级,1,1
24837,成都,2016/9/16,26,19,多云,东风,1,0,0,0,1级,1,1
24838,成都,2016/9/17,25,20,小雨,西风,0,0,1,0,1级,1,1
24839,成都,2016/9/18,23,18,大雨,北风,0,0,0,1,1级,1,1
24840,成都,2016/9/19,23,17,小雨,东风,1,0,0,0,1级,1,1
24841,成都,2016/9/20,24,17,小雨,东北风,1,0,0,1,1级,1,1
24842,成都,2016/9/21,27,18,多云,南风,0,1,0,0,1级,1,1
24843,成都,2016/9/22,26,19,小雨,西风,0,0,1,0,1级,1,1
24844,成都,2016/9/23,22,18,小雨,东风,1,0,0,0,1级,1,1
24845,成都,2016/9/24,24,18,阴,西南风,0,1,1,0,1级,1,1
24846,成都,2016/9/25,24,18,阴,东北风,1,0,0,1,1级,1,1
24847,成都,2016/9/26,25,19,阴,南风,0,1,0,0,1级,1,1
24848,成都,2016/9/27,26,19,多云,北风,0,0,0,1,1级,1,1
24849,成都,2016/9/28,28,19,多云,南风,0,1,0,0,1级,1,1
24850,成都,2016/9/29,26,18,阴,西北风,0,0,1,1,1级,1,1
24851,成都,2016/9/30,28,19,多云,东风,1,0,0,0,1级,1,1
24852,成都,2016/10/1,30,19,多云,东北风,1,0,0,1,1级,1,1
24853,成都,2016/10/2,32,19,晴,东北风,1,0,0,1,1级,1,1
24854,成都,2016/10/3,29,20,多云,东风,1,0,0,0,1级,1,1
24855,成都,2016/10/4,27,18,小雨,北风,0,0,0,1,2级,2,2
24856,成都,2016/10/5,23,18,阴,东南风,1,1,0,0,1级,1,1
24857,成都,2016/10/6,24,19,小雨,东风,1,0,0,0,1级,1,1
24858,成都,2016/10/7,22,18,小雨,西南风,0,1,1,0,1级,1,1
24859,成都,2016/10/8,20,14,小雨,东风,1,0,0,0,1级,1,1
24860,成都,2016/10/9,19,15,小雨,西北风,0,0,1,1,1级,1,1
24861,成都,2016/10/10,18,14,小雨,北风,0,0,0,1,1级,1,1
24862,成都,2016/10/11,18,15,小雨,东北风,1,0,0,1,1级,1,1
24863,成都,2016/10/12,17,14,小雨,南风,0,1,0,0,1级,1,1
24864,成都,2016/10/13,20,15,阴,西风,0,0,1,0,1级,1,1
24865,成都,2016/10/14,19,15,小雨,北风,0,0,0,1,1级,1,1
24866,成都,2016/10/15,21,15,阴,东北风,1,0,0,1,1级,1,1
24867,成都,2016/10/16,24,15,小雨,南风,0,1,0,0,1级,1,1
24868,成都,2016/10/17,24,15,多云,东风,1,0,0,0,1级,1,1
24869,成都,2016/10/18,22,16,多云,北风,0,0,0,1,1级,1,1
24870,成都,2016/10/19,21,16,阴,东风,1,0,0,0,1级,1,1
24871,成都,2016/10/20,24,17,阴,西北风,0,0,1,1,1级,1,1
24872,成都,2016/10/21,22,18,小雨,南风,0,1,0,0,1级,1,1
24873,成都,2016/10/22,22,17,小雨,西北风,0,0,1,1,1级,1,1
24874,成都,2016/10/23,21,16,小雨,东北风,1,0,0,1,1级,1,1
24875,成都,2016/10/24,22,17,阴,东北风,1,0,0,1,1级,1,1
24876,成都,2016/10/25,21,15,多云,西北风,0,0,1,1,1级,1,1
24877,成都,2016/10/26,21,15,小雨,北风,0,0,0,1,1级,1,1
24878,成都,2016/10/27,21,13,阴,北风,0,0,0,1,1级,1,1
24879,成都,2016/10/28,16,8,小雨,北风,0,0,0,1,1级,1,1
24880,成都,2016/10/29,15,11,多云,东风,1,0,0,0,1级,1,1
24881,成都,2016/10/30,17,11,阴,东北风,1,0,0,1,1级,1,1
24882,成都,2016/10/31,19,11,晴,南风,0,1,0,0,1级,1,1
24883,成都,2016/11/1,17,12,阴,东南风,1,1,0,0,1级,1,1
24884,成都,2016/11/2,19,12,阴,南风,0,1,0,0,1级,1,1
24885,成都,2016/11/3,19,11,多云,东风,1,0,0,0,1级,1,1
24886,成都,2016/11/4,20,12,多云,南风,0,1,0,0,1级,1,1
24887,成都,2016/11/5,20,14,多云,东北风,1,0,0,1,1级,1,1
24888,成都,2016/11/6,19,12,小雨,北风,0,0,0,1,1级,1,1
24889,成都,2016/11/7,13,9,小雨,西南风,0,1,1,0,1级,1,1
24890,成都,2016/11/8,12,8,小雨,南风,0,1,0,0,1级,1,1
24891,成都,2016/11/9,13,7,小雨,西南风,0,1,1,0,1级,1,1
24892,成都,2016/11/10,15,8,晴,东北风,1,0,0,1,1级,1,1
24893,成都,2016/11/11,16,9,阴,东南风,1,1,0,0,1级,1,1
24894,成都,2016/11/12,18,7,多云,东风,1,0,0,0,1级,1,1
24895,成都,2016/11/13,18,9,多云,东北风,1,0,0,1,1级,1,1
24896,成都,2016/11/14,19,10,多云,东南风,1,1,0,0,1级,1,1
24897,成都,2016/11/15,19,11,多云,东北风,1,0,0,1,1级,1,1
24898,成都,2016/11/16,18,12,多云,南风,0,1,0,0,1级,1,1
24899,成都,2016/11/17,20,13,多云,东风,1,0,0,0,1级,1,1
24900,成都,2016/11/18,21,13,晴,东北风,1,0,0,1,1级,1,1
24901,成都,2016/11/19,19,11,阴,东风,1,0,0,0,1级,1,1
24902,成都,2016/11/20,20,11,晴,东北风,1,0,0,1,1级,1,1
24903,成都,2016/11/21,19,11,阴,东北风,1,0,0,1,1级,1,1
24904,成都,2016/11/22,12,6,阴,东北风,1,0,0,1,2级,2,2
24905,成都,2016/11/23,9,5,阴,东风,1,0,0,0,1级,1,1
24906,成都,2016/11/24,9,5,阴,东北风,1,0,0,1,1级,1,1
24907,成都,2016/11/25,10,4,阴,西北风,0,0,1,1,1级,1,1
24908,成都,2016/11/26,13,4,晴,南风,0,1,0,0,1级,1,1
24909,成都,2016/11/27,12,6,阴,南风,0,1,0,0,1级,1,1
24910,成都,2016/11/28,12,6,阴,北风,0,0,0,1,1级,1,1
24911,成都,2016/11/29,13,5,阴,东北风,1,0,0,1,1级,1,1
24912,成都,2016/11/30,15,6,多云,南风,0,1,0,0,1级,1,1
24913,扬州,2015/7/1,29,21,多云,东南风,1,1,0,0,小于3级,0,3
24914,扬州,2015/7/2,31,22,多云,东北风,1,0,0,1,小于3级,0,3
24915,扬州,2015/7/3,31,21,阴,东南风,1,1,0,0,小于3级,0,3
24916,扬州,2015/7/4,30,19,阴~多云,东南风,1,1,0,0,小于3级,0,3
24917,扬州,2015/7/5,28,20,阴,东南风,1,1,0,0,小于3级,0,3
24918,扬州,2015/7/6,22,18,小雨~中雨,东北风,1,0,0,1,小于3级,0,3
